	0	0	400.834	801.668	1202.5	1603.34	2004.17	2405	2805.84	3206.67	3607.51	4008.34	4409.17	4810.01	5210.84	5611.68	6012.51	6413.34	6814.18	7215.01	7615.85	8016.68	8417.51	8818.35	9219.18	9620.02	10020.9	10421.7	10822.5	11223.4	11624.2
X (X)																															
µm		Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s
28392.8		0	2.68441	0	0	3.70148	0	2.68441	0.942043	0	0.77531	5.72729	1.95912	3.05122	0.65026	1.5923	0	0.942043	1.19214	5.07703	5.26877	11.6297	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
28792.7		2.96785	9.27037	0	2.50934	4.26837	0	3.58477	2.55936	0	5.28545	0	0	0.77531	6.06076	0	0.77531	0	5.28545	5.41883	5.28545	15.4228	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
29192.6		2.31759	0	5.72729	0	3.04288	2.75944	3.0929	2.39262	5.72729	7.96985	7.52801	0	3.33467	1.01707	2.14252	0	8.04488	0	1.38389	3.08457	2.96785	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
29592.5		1.19214	2.96785	0	1.5923	2.91783	1.19214	2.96785	7.62805	0.366813	4.10998	0	3.05122	4.53515	3.33467	0	3.7515	1.38389	0	0	1.19214	4.27671	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
29992.4		0	3.16793	3.62645	4.92697	4.10998	0	1.71735	0	5.93571	2.96785	3.56809	0.366813	2.96785	2.14252	4.5935	0	2.13419	2.96785	0	2.55936	1.01707	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
30392.2		2.75944	5.10204	2.14252	0	0	2.14252	7.19454	0	0	0	0	1.30052	0	2.39262	1.95912	0	0	1.14212	2.31759	3.27631	4.16	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
30792.1		0	1.42557	2.91783	2.31759	0	0.77531	3.45972	0	2.96785	7.0945	1.01707	1.14212	0.733627	0	0	4.27671	0	5.88569	3.5014	0	2.39262	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
31192		5.844	0	0	4.16	0	0	0	0	5.24376	5.06869	2.44264	3.98493	0	2.31759	1.95912	0	0.366813	4.24336	1.30886	8.80352	1.14212	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
31591.9		2.14252	3.62645	2.39262	3.57643	0	0	0	2.14252	4.35174	5.15206	0	0	0	2.50934	0.65026	3.04288	0	2.68441	0.942043	3.57643	2.14252	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
31991.8		1.19214	1.30886	0	5.002	0.77531	0.77531	0.65026	0.942043	2.75944	5.80232	1.14212	0	0	0	4.02661	0	0	2.68441	2.55936	2.14252	0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
32391.7		0	2.96785	0.65026	4.70188	0.65026	2.68441	5.11038	1.01707	2.98453	0	0	0.942043	0	0.77531	0	0	2.14252	2.14252	0	0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
32791.6		2.55936	2.39262	0.942043	2.68441	2.68441	0.942043	2.96785	4.78525	0.942043	0.65026	0.77531	2.55936	0	1.38389	5.65226	4.16	0	1.79238	1.19214	0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
33191.5		2.68441	0.65026	3.61811	3.1596	2.50934	0.77531	6.56096	2.68441	6.06076	3.61811	0	3.1596	0	3.87655	0.942043	2.14252	2.31759	0	2.96785	3.0929	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
33591.4		0	0.366813	6.26917	1.96745	1.19214	0	2.14252	2.39262	5.36048	0	4.70188	0	4.82693	0	0	0	3.45972	0	1.19214	3.08457	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
33991.3		2.68441	0	2.14252	0	0	1.01707	1.19214	0	0.366813	0	1.5923	0	6.56096	2.93451	0	3.7515	2.96785	0	2.96785	1.8424	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
